coordinates,footprint,product_name,success,error,part,filename,acquisition_date,end_date,satellite,swath_mode,polarization,orbit_num,data_take
"[[[46.0912, -12.8704], [46.8092, -12.7598], [46.5924, -11.8206], [45.8772, -11.9303], [46.0912, -12.8704]]]",,S1A_S1_RAW__0SHH_2023-06-16T15:12:37_2023-06-16T15:12:53_049012_05E4DA,False,,PT4,s1a-s1-raw-s-hh-20230616t151237-20230616t151253-049012-05e4da.zarr,2023-06-16T15:12:37,2023-06-16T15:12:53,S1A,S1,HH,049012,05e4da
"[[[-88.285, 40.6069], [-87.7636, 42.4449], [-88.7117, 42.5556], [-89.2066, 40.7154], [-88.285, 40.6069]]]",,S1A_S1_RAW__0SHH_2023-06-25T12:11:45_2023-06-25T12:12:15_049142_05E8CB,False,,PT4,s1a-s1-raw-s-hh-20230625t121145-20230625t121215-049142-05e8cb.zarr,2023-06-25T12:11:45,2023-06-25T12:12:15,S1A,S1,HH,049142,05e8cb
"[[[46.0913, -12.8699], [46.8093, -12.7593], [46.5925, -11.8201], [45.8772, -11.9298], [46.0913, -12.8699]]]",,S1A_S1_RAW__0SHH_2023-08-27T15:12:41_2023-08-27T15:12:57_050062_060626,False,,PT4,s1a-s1-raw-s-hh-20230827t151241-20230827t151257-050062-060626.zarr,2023-08-27T15:12:41,2023-08-27T15:12:57,S1A,S1,HH,050062,060626
"[[[-88.2857, 40.6067], [-87.7643, 42.4447], [-88.7125, 42.5553], [-89.2073, 40.7152], [-88.2857, 40.6067]]]",,S1A_S1_RAW__0SHH_2023-11-16T12:11:49_2023-11-16T12:12:20_051242_062E79,False,,PT4,s1a-s1-raw-s-hh-20231116t121149-20231116t121220-051242-062e79.zarr,2023-11-16T12:11:49,2023-11-16T12:12:20,S1A,S1,HH,051242,062e79
"[[[-88.2854, 40.6067], [-87.764, 42.4446], [-88.7123, 42.5553], [-89.2071, 40.7152], [-88.2854, 40.6067]]]",,S1A_S1_RAW__0SHH_2023-12-10T12:11:48_2023-12-10T12:12:19_051592_063A96,False,,PT4,s1a-s1-raw-s-hh-20231210t121148-20231210t121219-051592-063a96.zarr,2023-12-10T12:11:48,2023-12-10T12:12:19,S1A,S1,HH,051592,063a96
"[[[46.0915, -12.8702], [46.8094, -12.7596], [46.5927, -11.8204], [45.8774, -11.9301], [46.0915, -12.8702]]]",,S1A_S1_RAW__0SHH_2024-02-11T15:12:38_2024-02-11T15:12:54_052512_0659FF,False,,PT4,s1a-s1-raw-s-hh-20240211t151238-20240211t151254-052512-0659ff.zarr,2024-02-11T15:12:38,2024-02-11T15:12:54,S1A,S1,HH,052512,0659ff
"[[[46.0915, -12.87], [46.8095, -12.7595], [46.5927, -11.8203], [45.8775, -11.9299], [46.0915, -12.87]]]",,S1A_S1_RAW__0SHH_2024-06-10T15:12:39_2024-06-10T15:12:54_054262_0699B2,False,,PT4,s1a-s1-raw-s-hh-20240610t151239-20240610t151254-054262-0699b2.zarr,2024-06-10T15:12:39,2024-06-10T15:12:54,S1A,S1,HH,054262,0699b2
"[[[46.0907, -12.8706], [46.8087, -12.7601], [46.592, -11.8208], [45.8767, -11.9305], [46.0907, -12.8706]]]",,S1A_S1_RAW__0SHH_2024-06-22T15:12:38_2024-06-22T15:12:54_054437_069FBC,False,,PT4,s1a-s1-raw-s-hh-20240622t151238-20240622t151254-054437-069fbc.zarr,2024-06-22T15:12:38,2024-06-22T15:12:54,S1A,S1,HH,054437,069fbc
"[[[-88.2866, 40.607], [-87.7653, 42.445], [-88.7134, 42.5556], [-89.2081, 40.7154], [-88.2866, 40.607]]]",,S1A_S1_RAW__0SHH_2024-07-13T12:11:45_2024-07-13T12:12:15_054742_06AA53,False,,PT4,s1a-s1-raw-s-hh-20240713t121145-20240713t121215-054742-06aa53.zarr,2024-07-13T12:11:45,2024-07-13T12:12:15,S1A,S1,HH,054742,06aa53
"[[[9.7138, 29.5814], [10.0804, 31.1257], [9.2633, 31.2264], [8.9096, 29.6812], [9.7138, 29.5814]]]",,S1A_S1_RAW__0SHH_2024-07-20T05:31:40_2024-07-20T05:32:06_054840_06ADB4,False,,PT4,s1a-s1-raw-s-hh-20240720t053140-20240720t053206-054840-06adb4.zarr,2024-07-20T05:31:40,2024-07-20T05:32:06,S1A,S1,HH,054840,06adb4
"[[[9.7129, 29.5811], [10.0796, 31.1254], [9.2625, 31.2261], [8.9087, 29.681], [9.7129, 29.5811]]]",,S1A_S1_RAW__0SHH_2024-08-01T05:31:15_2024-08-01T05:31:48_055015_06B3CF,False,,PT4,s1a-s1-raw-s-hh-20240801t053115-20240801t053148-055015-06b3cf.zarr,2024-08-01T05:31:15,2024-08-01T05:31:48,S1A,S1,HH,055015,06b3cf
"[[[9.7129, 29.5811], [10.0796, 31.1254], [9.2625, 31.2261], [8.9087, 29.681], [9.7129, 29.5811]]]",,S1A_S1_RAW__0SHH_2024-08-01T05:31:40_2024-08-01T05:32:06_055015_06B3CF,False,,PT4,s1a-s1-raw-s-hh-20240801t053140-20240801t053206-055015-06b3cf.zarr,2024-08-01T05:31:40,2024-08-01T05:32:06,S1A,S1,HH,055015,06b3cf
"[[[-94.6681, 0.5471], [-93.9693, 0.648], [-94.2964, 2.1956], [-94.9955, 2.0955], [-94.6681, 0.5471]]]",,S1A_S1_RAW__0SHH_2025-02-05T00:27:32_2025-02-05T00:27:58_057754_071ECF,False,,PT4,s1a-s1-raw-s-hh-20250205t002732-20250205t002758-057754-071ecf.zarr,2025-02-05T00:27:32,2025-02-05T00:27:58,S1A,S1,HH,057754,071ecf
"[[[-88.2847, 40.6067], [-87.7633, 42.4447], [-88.7115, 42.5553], [-89.2063, 40.7152], [-88.2847, 40.6067]]]",,S1A_S1_RAW__0SHH_2025-02-14T12:11:38_2025-02-14T12:12:09_057892_072461,False,,PT4,s1a-s1-raw-s-hh-20250214t121138-20250214t121209-057892-072461.zarr,2025-02-14T12:11:38,2025-02-14T12:12:09,S1A,S1,HH,057892,072461
"[[[46.0925, -12.8706], [46.8104, -12.76], [46.5937, -11.8208], [45.8784, -11.9305], [46.0925, -12.8706]]]",,S1A_S1_RAW__0SHV_2023-05-11T15:12:35_2023-05-11T15:12:51_048487_05D521,False,,PT4,s1a-s1-raw-s-hv-20230511t151235-20230511t151251-048487-05d521.zarr,2023-05-11T15:12:35,2023-05-11T15:12:51,S1A,S1,HV,048487,05d521
"[[[46.0912, -12.8704], [46.8092, -12.7598], [46.5924, -11.8206], [45.8772, -11.9303], [46.0912, -12.8704]]]",,S1A_S1_RAW__0SHV_2023-06-16T15:12:37_2023-06-16T15:12:53_049012_05E4DA,False,,PT4,s1a-s1-raw-s-hv-20230616t151237-20230616t151253-049012-05e4da.zarr,2023-06-16T15:12:37,2023-06-16T15:12:53,S1A,S1,HV,049012,05e4da
"[[[-88.285, 40.6069], [-87.7636, 42.4449], [-88.7117, 42.5556], [-89.2066, 40.7154], [-88.285, 40.6069]]]",,S1A_S1_RAW__0SHV_2023-06-25T12:11:45_2023-06-25T12:12:15_049142_05E8CB,False,,PT4,s1a-s1-raw-s-hv-20230625t121145-20230625t121215-049142-05e8cb.zarr,2023-06-25T12:11:45,2023-06-25T12:12:15,S1A,S1,HV,049142,05e8cb
"[[[46.0913, -12.8699], [46.8093, -12.7593], [46.5925, -11.8201], [45.8772, -11.9298], [46.0913, -12.8699]]]",,S1A_S1_RAW__0SHV_2023-08-27T15:12:41_2023-08-27T15:12:57_050062_060626,False,,PT4,s1a-s1-raw-s-hv-20230827t151241-20230827t151257-050062-060626.zarr,2023-08-27T15:12:41,2023-08-27T15:12:57,S1A,S1,HV,050062,060626
"[[[-88.2857, 40.6067], [-87.7643, 42.4447], [-88.7125, 42.5553], [-89.2073, 40.7152], [-88.2857, 40.6067]]]",,S1A_S1_RAW__0SHV_2023-11-16T12:11:49_2023-11-16T12:12:20_051242_062E79,False,,PT4,s1a-s1-raw-s-hv-20231116t121149-20231116t121220-051242-062e79.zarr,2023-11-16T12:11:49,2023-11-16T12:12:20,S1A,S1,HV,051242,062e79
"[[[-88.2854, 40.6067], [-87.764, 42.4446], [-88.7123, 42.5553], [-89.2071, 40.7152], [-88.2854, 40.6067]]]",,S1A_S1_RAW__0SHV_2023-12-10T12:11:48_2023-12-10T12:12:19_051592_063A96,False,,PT4,s1a-s1-raw-s-hv-20231210t121148-20231210t121219-051592-063a96.zarr,2023-12-10T12:11:48,2023-12-10T12:12:19,S1A,S1,HV,051592,063a96
"[[[46.0915, -12.8702], [46.8094, -12.7596], [46.5927, -11.8204], [45.8774, -11.9301], [46.0915, -12.8702]]]",,S1A_S1_RAW__0SHV_2024-02-11T15:12:38_2024-02-11T15:12:54_052512_0659FF,False,,PT4,s1a-s1-raw-s-hv-20240211t151238-20240211t151254-052512-0659ff.zarr,2024-02-11T15:12:38,2024-02-11T15:12:54,S1A,S1,HV,052512,0659ff
"[[[46.0915, -12.87], [46.8095, -12.7595], [46.5927, -11.8203], [45.8775, -11.9299], [46.0915, -12.87]]]",,S1A_S1_RAW__0SHV_2024-06-10T15:12:39_2024-06-10T15:12:54_054262_0699B2,False,,PT4,s1a-s1-raw-s-hv-20240610t151239-20240610t151254-054262-0699b2.zarr,2024-06-10T15:12:39,2024-06-10T15:12:54,S1A,S1,HV,054262,0699b2
"[[[46.0907, -12.8706], [46.8087, -12.7601], [46.592, -11.8208], [45.8767, -11.9305], [46.0907, -12.8706]]]",,S1A_S1_RAW__0SHV_2024-06-22T15:12:38_2024-06-22T15:12:54_054437_069FBC,False,,PT4,s1a-s1-raw-s-hv-20240622t151238-20240622t151254-054437-069fbc.zarr,2024-06-22T15:12:38,2024-06-22T15:12:54,S1A,S1,HV,054437,069fbc
"[[[-88.2866, 40.607], [-87.7653, 42.445], [-88.7134, 42.5556], [-89.2081, 40.7154], [-88.2866, 40.607]]]",,S1A_S1_RAW__0SHV_2024-07-13T12:11:45_2024-07-13T12:12:15_054742_06AA53,False,,PT4,s1a-s1-raw-s-hv-20240713t121145-20240713t121215-054742-06aa53.zarr,2024-07-13T12:11:45,2024-07-13T12:12:15,S1A,S1,HV,054742,06aa53
"[[[-94.6681, 0.5471], [-93.9693, 0.648], [-94.2964, 2.1956], [-94.9955, 2.0955], [-94.6681, 0.5471]]]",,S1A_S1_RAW__0SHV_2025-02-05T00:27:32_2025-02-05T00:27:58_057754_071ECF,False,,PT4,s1a-s1-raw-s-hv-20250205t002732-20250205t002758-057754-071ecf.zarr,2025-02-05T00:27:32,2025-02-05T00:27:58,S1A,S1,HV,057754,071ecf
"[[[-88.2847, 40.6067], [-87.7633, 42.4447], [-88.7115, 42.5553], [-89.2063, 40.7152], [-88.2847, 40.6067]]]",,S1A_S1_RAW__0SHV_2025-02-14T12:11:38_2025-02-14T12:12:09_057892_072461,False,,PT4,s1a-s1-raw-s-hv-20250214t121138-20250214t121209-057892-072461.zarr,2025-02-14T12:11:38,2025-02-14T12:12:09,S1A,S1,HV,057892,072461
"[[[55.5908, -5.6716], [55.9257, -4.1248], [55.2246, -4.0213], [54.8879, -5.567], [55.5908, -5.6716]]]",,S1A_S1_RAW__0SVH_2023-07-28T02:07:29_2023-07-28T02:07:54_049617_05F767,False,,PT4,s1a-s1-raw-s-vh-20230728t020729-20230728t020754-049617-05f767.zarr,2023-07-28T02:07:29,2023-07-28T02:07:54,S1A,S1,VH,049617,05f767
"[[[55.5916, -5.6715], [55.9265, -4.1247], [55.2254, -4.0212], [54.8887, -5.5669], [55.5916, -5.6715]]]",,S1A_S1_RAW__0SVH_2024-03-24T02:07:28_2024-03-24T02:07:53_053117_066F27,False,,PT4,s1a-s1-raw-s-vh-20240324t020728-20240324t020753-053117-066f27.zarr,2024-03-24T02:07:28,2024-03-24T02:07:53,S1A,S1,VH,053117,066f27
"[[[-95.3837, 28.8151], [-95.0203, 30.3597], [-95.8304, 30.4599], [-96.1814, 28.9145], [-95.3837, 28.8151]]]",,S1A_S1_RAW__0SVH_2024-06-17T12:31:34_2024-06-17T12:31:59_054363_069D19,False,,PT4,s1a-s1-raw-s-vh-20240617t123134-20240617t123159-054363-069d19.zarr,2024-06-17T12:31:34,2024-06-17T12:31:59,S1A,S1,VH,054363,069d19
"[[[-95.3832, 28.8149], [-95.0197, 30.3595], [-95.8299, 30.4597], [-96.1809, 28.9143], [-95.3832, 28.8149]]]",,S1A_S1_RAW__0SVH_2024-12-14T12:31:31_2024-12-14T12:31:57_056988_07006E,False,,PT4,s1a-s1-raw-s-vh-20241214t123131-20241214t123157-056988-07006e.zarr,2024-12-14T12:31:31,2024-12-14T12:31:57,S1A,S1,VH,056988,07006e
"[[[55.5908, -5.6716], [55.9257, -4.1248], [55.2246, -4.0213], [54.8879, -5.567], [55.5908, -5.6716]]]",,S1A_S1_RAW__0SVV_2023-07-28T02:07:29_2023-07-28T02:07:54_049617_05F767,False,,PT4,s1a-s1-raw-s-vv-20230728t020729-20230728t020754-049617-05f767.zarr,2023-07-28T02:07:29,2023-07-28T02:07:54,S1A,S1,VV,049617,05f767
"[[[55.5916, -5.6715], [55.9265, -4.1247], [55.2254, -4.0212], [54.8887, -5.5669], [55.5916, -5.6715]]]",,S1A_S1_RAW__0SVV_2024-03-24T02:07:28_2024-03-24T02:07:53_053117_066F27,False,,PT4,s1a-s1-raw-s-vv-20240324t020728-20240324t020753-053117-066f27.zarr,2024-03-24T02:07:28,2024-03-24T02:07:53,S1A,S1,VV,053117,066f27
"[[[-95.3837, 28.8151], [-95.0203, 30.3597], [-95.8304, 30.4599], [-96.1814, 28.9145], [-95.3837, 28.8151]]]",,S1A_S1_RAW__0SVV_2024-06-17T12:31:34_2024-06-17T12:31:59_054363_069D19,False,,PT4,s1a-s1-raw-s-vv-20240617t123134-20240617t123159-054363-069d19.zarr,2024-06-17T12:31:34,2024-06-17T12:31:59,S1A,S1,VV,054363,069d19
"[[[-95.3832, 28.8149], [-95.0197, 30.3595], [-95.8299, 30.4597], [-96.1809, 28.9143], [-95.3832, 28.8149]]]",,S1A_S1_RAW__0SVV_2024-12-14T12:31:31_2024-12-14T12:31:57_056988_07006E,False,,PT4,s1a-s1-raw-s-vv-20241214t123131-20241214t123157-056988-07006e.zarr,2024-12-14T12:31:31,2024-12-14T12:31:57,S1A,S1,VV,056988,07006e
"[[[-51.6622, 3.3191], [-50.9618, 3.4185], [-51.2868, 4.9716], [-51.9885, 4.8729], [-51.6622, 3.3191]]]",,S1A_S2_RAW__0SHH_2023-04-19T21:35:31_2023-04-19T21:35:57_048171_05CAA7,False,,PT4,s1a-s2-raw-s-hh-20230419t213531-20230419t213557-048171-05caa7.zarr,2023-04-19T21:35:31,2023-04-19T21:35:57,S1A,S2,HH,048171,05caa7
"[[[11.4931, 30.3148], [11.8567, 31.8647], [11.0322, 31.963], [10.682, 30.4124], [11.4931, 30.3148]]]",,S1A_S2_RAW__0SHH_2024-08-08T05:23:15_2024-08-08T05:23:41_055117_06B756,False,,PT4,s1a-s2-raw-s-hh-20240808t052315-20240808t052341-055117-06b756.zarr,2024-08-08T05:23:15,2024-08-08T05:23:41,S1A,S2,HH,055117,06b756
"[[[-51.6643, 3.32], [-50.964, 3.4195], [-51.289, 4.9726], [-51.9906, 4.8739], [-51.6643, 3.32]]]",,S1A_S2_RAW__0SHH_2024-10-22T21:35:36_2024-10-22T21:36:02_056221_06E1FA,False,,PT4,s1a-s2-raw-s-hh-20241022t213536-20241022t213602-056221-06e1fa.zarr,2024-10-22T21:35:36,2024-10-22T21:36:02,S1A,S2,HH,056221,06e1fa
"[[[-92.6687, -4.5332], [-92.2422, -2.5557], [-92.9418, -2.4529], [-93.3699, -4.429], [-92.6687, -4.5332]]]",,S1A_S2_RAW__0SHH_2025-01-18T11:58:59_2025-01-18T11:59:32_057498_0714B4,False,,PT4,s1a-s2-raw-s-hh-20250118t115859-20250118t115932-057498-0714b4.zarr,2025-01-18T11:58:59,2025-01-18T11:59:32,S1A,S2,HH,057498,0714b4
"[[[-51.6622, 3.3191], [-50.9618, 3.4185], [-51.2868, 4.9716], [-51.9885, 4.8729], [-51.6622, 3.3191]]]",,S1A_S2_RAW__0SHV_2023-04-19T21:35:31_2023-04-19T21:35:57_048171_05CAA7,False,,PT4,s1a-s2-raw-s-hv-20230419t213531-20230419t213557-048171-05caa7.zarr,2023-04-19T21:35:31,2023-04-19T21:35:57,S1A,S2,HV,048171,05caa7
"[[[-51.6643, 3.32], [-50.964, 3.4195], [-51.289, 4.9726], [-51.9906, 4.8739], [-51.6643, 3.32]]]",,S1A_S2_RAW__0SHV_2024-10-22T21:35:36_2024-10-22T21:36:02_056221_06E1FA,False,,PT4,s1a-s2-raw-s-hv-20241022t213536-20241022t213602-056221-06e1fa.zarr,2024-10-22T21:35:36,2024-10-22T21:36:02,S1A,S2,HV,056221,06e1fa
"[[[-92.6687, -4.5332], [-92.2422, -2.5557], [-92.9418, -2.4529], [-93.3699, -4.429], [-92.6687, -4.5332]]]",,S1A_S2_RAW__0SHV_2025-01-18T11:58:59_2025-01-18T11:59:32_057498_0714B4,False,,PT4,s1a-s2-raw-s-hv-20250118t115859-20250118t115932-057498-0714b4.zarr,2025-01-18T11:58:59,2025-01-18T11:59:32,S1A,S2,HV,057498,0714b4
"[[[-118.6843, 28.1662], [-117.8906, 28.263], [-118.1669, 29.5121], [-118.9702, 29.4149], [-118.6843, 28.1662]]]",,S1A_S2_RAW__0SVH_2023-12-22T01:49:19_2023-12-22T01:49:40_051761_06406C,False,,PT4,s1a-s2-raw-s-vh-20231222t014919-20231222t014940-051761-06406c.zarr,2023-12-22T01:49:19,2023-12-22T01:49:40,S1A,S2,VH,051761,06406c
"[[[-118.6879, 28.1669], [-117.8942, 28.2637], [-118.1705, 29.5128], [-118.9738, 29.4156], [-118.6879, 28.1669]]]",,S1A_S2_RAW__0SVH_2024-03-03T01:49:18_2024-03-03T01:49:39_052811_066416,False,,PT4,s1a-s2-raw-s-vh-20240303t014918-20240303t014939-052811-066416.zarr,2024-03-03T01:49:18,2024-03-03T01:49:39,S1A,S2,VH,052811,066416
"[[[-118.6838, 28.1661], [-117.8902, 28.2628], [-118.1663, 29.512], [-118.9697, 29.4148], [-118.6838, 28.1661]]]",,S1A_S2_RAW__0SVH_2024-07-01T01:49:17_2024-07-01T01:49:38_054561_06A406,False,,PT4,s1a-s2-raw-s-vh-20240701t014917-20240701t014938-054561-06a406.zarr,2024-07-01T01:49:17,2024-07-01T01:49:38,S1A,S2,VH,054561,06a406
"[[[-118.6844, 28.1669], [-117.8908, 28.2637], [-118.167, 29.5128], [-118.9703, 29.4157], [-118.6844, 28.1669]]]",,S1A_S2_RAW__0SVH_2024-07-13T01:49:17_2024-07-13T01:49:38_054736_06AA17,False,,PT4,s1a-s2-raw-s-vh-20240713t014917-20240713t014938-054736-06aa17.zarr,2024-07-13T01:49:17,2024-07-13T01:49:38,S1A,S2,VH,054736,06aa17
"[[[-91.6968, 0.0027], [-91.2797, 1.9709], [-91.979, 2.071], [-92.3956, 0.1039], [-91.6968, 0.0027]]]",,S1A_S2_RAW__0SVH_2025-02-11T11:57:43_2025-02-11T11:58:16_057848_0722A0,False,,PT4,s1a-s2-raw-s-vh-20250211t115743-20250211t115816-057848-0722a0.zarr,2025-02-11T11:57:43,2025-02-11T11:58:16,S1A,S2,VH,057848,0722a0
"[[[-118.6874, 28.1693], [-117.8937, 28.266], [-118.1699, 29.5152], [-118.9732, 29.418], [-118.6874, 28.1693]]]",,S1A_S2_RAW__0SVH_2025-04-27T01:49:12_2025-04-27T01:49:33_058936_074EA4,False,,PT4,s1a-s2-raw-s-vh-20250427t014912-20250427t014933-058936-074ea4.zarr,2025-04-27T01:49:12,2025-04-27T01:49:33,S1A,S2,VH,058936,074ea4
"[[[-118.6843, 28.1662], [-117.8906, 28.263], [-118.1669, 29.5121], [-118.9702, 29.4149], [-118.6843, 28.1662]]]",,S1A_S2_RAW__0SVV_2023-12-22T01:49:19_2023-12-22T01:49:40_051761_06406C,False,,PT4,s1a-s2-raw-s-vv-20231222t014919-20231222t014940-051761-06406c.zarr,2023-12-22T01:49:19,2023-12-22T01:49:40,S1A,S2,VV,051761,06406c
"[[[-118.6879, 28.1669], [-117.8942, 28.2637], [-118.1705, 29.5128], [-118.9738, 29.4156], [-118.6879, 28.1669]]]",,S1A_S2_RAW__0SVV_2024-03-03T01:49:18_2024-03-03T01:49:39_052811_066416,False,,PT4,s1a-s2-raw-s-vv-20240303t014918-20240303t014939-052811-066416.zarr,2024-03-03T01:49:18,2024-03-03T01:49:39,S1A,S2,VV,052811,066416
"[[[-118.6838, 28.1661], [-117.8902, 28.2628], [-118.1663, 29.512], [-118.9697, 29.4148], [-118.6838, 28.1661]]]",,S1A_S2_RAW__0SVV_2024-07-01T01:49:17_2024-07-01T01:49:38_054561_06A406,False,,PT4,s1a-s2-raw-s-vv-20240701t014917-20240701t014938-054561-06a406.zarr,2024-07-01T01:49:17,2024-07-01T01:49:38,S1A,S2,VV,054561,06a406
"[[[-118.6844, 28.1669], [-117.8908, 28.2637], [-118.167, 29.5128], [-118.9703, 29.4157], [-118.6844, 28.1669]]]",,S1A_S2_RAW__0SVV_2024-07-13T01:49:17_2024-07-13T01:49:38_054736_06AA17,False,,PT4,s1a-s2-raw-s-vv-20240713t014917-20240713t014938-054736-06aa17.zarr,2024-07-13T01:49:17,2024-07-13T01:49:38,S1A,S2,VV,054736,06aa17
"[[[-91.6968, 0.0027], [-91.2797, 1.9709], [-91.979, 2.071], [-92.3956, 0.1039], [-91.6968, 0.0027]]]",,S1A_S2_RAW__0SVV_2025-02-11T11:57:43_2025-02-11T11:58:16_057848_0722A0,False,,PT4,s1a-s2-raw-s-vv-20250211t115743-20250211t115816-057848-0722a0.zarr,2025-02-11T11:57:43,2025-02-11T11:58:16,S1A,S2,VV,057848,0722a0
"[[[-118.6874, 28.1693], [-117.8937, 28.266], [-118.1699, 29.5152], [-118.9732, 29.418], [-118.6874, 28.1693]]]",,S1A_S2_RAW__0SVV_2025-04-27T01:49:12_2025-04-27T01:49:33_058936_074EA4,False,,PT4,s1a-s2-raw-s-vv-20250427t014912-20250427t014933-058936-074ea4.zarr,2025-04-27T01:49:12,2025-04-27T01:49:33,S1A,S2,VV,058936,074ea4
"[[[73.1749, -53.9364], [73.9085, -52.7559], [72.7776, -52.5294], [72.016, -53.7025], [73.1749, -53.9364]]]",,S1A_S3_RAW__0SHH_2023-06-09T00:01:12_2023-06-09T00:01:33_048901_05E176,False,,PT4,s1a-s3-raw-s-hh-20230609t000112-20230609t000133-048901-05e176.zarr,2023-06-09T00:01:12,2023-06-09T00:01:33,S1A,S3,HH,048901,05e176
"[[[42.2048, -17.6847], [42.9382, -17.5648], [42.7047, -16.6306], [41.9751, -16.7492], [42.2048, -17.6847]]]",,S1A_S3_RAW__0SHH_2023-06-19T15:35:55_2023-06-19T15:36:11_049056_05E631,False,,PT4,s1a-s3-raw-s-hh-20230619t153555-20230619t153611-049056-05e631.zarr,2023-06-19T15:35:55,2023-06-19T15:36:11,S1A,S3,HH,049056,05e631
"[[[42.204, -17.6844], [42.9374, -17.5645], [42.7039, -16.6303], [41.9743, -16.7489], [42.204, -17.6844]]]",,S1A_S3_RAW__0SHH_2023-07-25T15:35:58_2023-07-25T15:36:13_049581_05F645,False,,PT4,s1a-s3-raw-s-hh-20230725t153558-20230725t153613-049581-05f645.zarr,2023-07-25T15:35:58,2023-07-25T15:36:13,S1A,S3,HH,049581,05f645
"[[[-46.5148, -24.6043], [-45.7459, -24.473], [-46.1674, -22.9449], [-46.9273, -23.0734], [-46.5148, -24.6043]]]",,S1A_S3_RAW__0SHH_2023-07-29T21:36:06_2023-07-29T21:36:31_049643_05F839,False,,PT4,s1a-s3-raw-s-hh-20230729t213606-20230729t213631-049643-05f839.zarr,2023-07-29T21:36:06,2023-07-29T21:36:31,S1A,S3,HH,049643,05f839
"[[[73.1736, -53.9371], [73.9072, -52.7566], [72.7764, -52.53], [72.0147, -53.7032], [73.1736, -53.9371]]]",,S1A_S3_RAW__0SHH_2023-08-08T00:01:16_2023-08-08T00:01:37_049776_05FC54,False,,PT4,s1a-s3-raw-s-hh-20230808t000116-20230808t000137-049776-05fc54.zarr,2023-08-08T00:01:16,2023-08-08T00:01:37,S1A,S3,HH,049776,05fc54
"[[[42.2061, -17.6846], [42.9394, -17.5647], [42.7059, -16.6305], [41.9764, -16.7491], [42.2061, -17.6846]]]",,S1A_S3_RAW__0SHH_2023-11-10T15:36:00_2023-11-10T15:36:16_051156_062B84,False,,PT4,s1a-s3-raw-s-hh-20231110t153600-20231110t153616-051156-062b84.zarr,2023-11-10T15:36:00,2023-11-10T15:36:16,S1A,S3,HH,051156,062b84
"[[[115.4591, -29.9154], [116.2653, -29.7734], [115.8026, -28.2517], [115.0082, -28.3904], [115.4591, -29.9154]]]",,S1A_S3_RAW__0SHH_2024-03-31T10:52:47_2024-03-31T10:53:12_053224_06733D,False,,PT4,s1a-s3-raw-s-hh-20240331t105247-20240331t105312-053224-06733d.zarr,2024-03-31T10:52:47,2024-03-31T10:53:12,S1A,S3,HH,053224,06733d
"[[[115.541, -30.1861], [116.3493, -30.0435], [115.8843, -28.5222], [115.0879, -28.6614], [115.541, -30.1861]]]",,S1A_S3_RAW__0SHH_2024-04-24T10:52:42_2024-04-24T10:53:08_053574_0680FF,False,,PT4,s1a-s3-raw-s-hh-20240424t105242-20240424t105308-053574-0680ff.zarr,2024-04-24T10:52:42,2024-04-24T10:53:08,S1A,S3,HH,053574,0680ff
"[[[115.459, -29.9152], [116.2652, -29.7733], [115.8026, -28.2516], [115.0081, -28.3902], [115.459, -29.9152]]]",,S1A_S3_RAW__0SHH_2024-07-29T10:52:45_2024-07-29T10:53:10_054974_06B272,False,,PT4,s1a-s3-raw-s-hh-20240729t105245-20240729t105310-054974-06b272.zarr,2024-07-29T10:52:45,2024-07-29T10:53:10,S1A,S3,HH,054974,06b272
"[[[73.1769, -53.9371], [73.9104, -52.7566], [72.7795, -52.5301], [72.0179, -53.7032], [73.1769, -53.9371]]]",,S1A_S3_RAW__0SHH_2024-08-14T00:01:13_2024-08-14T00:01:33_055201_06BA79,False,,PT4,s1a-s3-raw-s-hh-20240814t000113-20240814t000133-055201-06ba79.zarr,2024-08-14T00:01:13,2024-08-14T00:01:33,S1A,S3,HH,055201,06ba79
"[[[73.1723, -53.9385], [73.906, -52.7581], [72.7751, -52.5315], [72.0134, -53.7047], [73.1723, -53.9385]]]",,S1A_S3_RAW__0SHH_2024-08-26T00:01:14_2024-08-26T00:01:34_055376_06C0F4,False,,PT4,s1a-s3-raw-s-hh-20240826t000114-20240826t000134-055376-06c0f4.zarr,2024-08-26T00:01:14,2024-08-26T00:01:34,S1A,S3,HH,055376,06c0f4
"[[[-67.9172, -21.4818], [-67.166, -21.356], [-67.6456, -19.5248], [-68.3878, -19.6477], [-67.9172, -21.4818]]]",,S1A_S3_RAW__0SHH_2025-02-02T22:59:07_2025-02-02T22:59:38_057723_071DA4,False,,PT4,s1a-s3-raw-s-hh-20250202t225907-20250202t225938-057723-071da4.zarr,2025-02-02T22:59:07,2025-02-02T22:59:38,S1A,S3,HH,057723,071da4
"[[[-46.514, -24.6043], [-45.745, -24.473], [-46.1665, -22.9449], [-46.9264, -23.0734], [-46.514, -24.6043]]]",,S1A_S3_RAW__0SHH_2025-04-13T21:35:58_2025-04-13T21:36:23_058743_0746CC,False,,PT4,s1a-s3-raw-s-hh-20250413t213558-20250413t213623-058743-0746cc.zarr,2025-04-13T21:35:58,2025-04-13T21:36:23,S1A,S3,HH,058743,0746cc
